,Country,Country_Code,1996_agb_tot,1996_agb_avg,1996_count,1996_area,2007_agb_tot,2007_agb_avg,2007_count,2007_area,2008_agb_tot,2008_agb_avg,2008_count,2008_area,2009_agb_tot,2009_agb_avg,2009_count,2009_area,2010_agb_tot,2010_agb_avg,2010_count,2010_area,2015_agb_tot,2015_agb_avg,2015_count,2015_area,2016_agb_tot,2016_agb_avg,2016_count,2016_area,2017_agb_tot,2017_agb_avg,2017_count,2017_area,2018_agb_tot,2018_agb_avg,2018_count,2018_area,2019_agb_tot,2019_agb_avg,2019_count,2019_area,2020_agb_tot,2020_agb_avg,2020_count,2020_area
90,Vanuatu,VUT,191485.12234570424,118.1020538284591,17779,1621.5574179610098,192019.76976560196,117.97400256754945,17848,1627.851326179479,191786.37154729542,117.71787209093087,17865,1629.4098894387075,192801.96460519792,117.48569783610614,17995,1641.2744048738075,191813.21112570446,117.18923968962739,17948,1636.986599401959,384401.9374109259,117.30811140546021,35932,3277.2661175748294,191323.15257461017,117.63604782830042,17834,1626.6016192604168,192682.40261729818,117.76564366694816,17941,1636.3581559318434,193044.2212025166,117.87905282588694,17958,1637.853279817946,193057.26239420217,118.23042281832653,17906,1633.0980051186793,188600.39058703306,120.04821641057114,17228,1571.233852947051
91,Honduras,HND,3109249.2819325146,49.82284097079598,677477,62412.72633352696,3159505.499461706,49.81681179582453,688463,63434.00168716889,3176229.0025370247,49.74683046435133,693050,63861.088646774435,3186336.6123141837,49.547527629126904,698039,64323.14766534704,3177385.0303024324,49.61464926620499,695139,64055.69063424538,6220253.277921565,50.20109931093699,1345062,123928.35031115034,3084425.206233477,50.34564215263192,665074,61274.221783529494,3099065.0888104024,50.22753875039131,669797,61708.13780041564,3102851.320093968,50.14797490920555,671700,61879.22492100402,3072825.8402807456,50.51097213402566,660461,60838.45084862564,3045477.3481584108,50.81894532466553,650630,59932.22108244073
92,Sierra Leone,SLE,10165923.319747688,63.51110074670423,1701342,160053.52348077067,10188222.41228009,63.86375479626734,1695657,159518.82346628542,10118980.581467327,64.2320613272723,1674471,157526.7589509841,10125477.809428398,63.977624898900146,1682218,158254.21249624575,10085189.226504121,63.89978838642907,1677564,157816.50897643625,20132976.864436764,63.61451531141875,3363934,316459.7061320692,10020285.657331508,63.57708579665939,1675226,157596.30406664778,10040451.922701197,63.56987698659895,1678792,157931.11762345795,9989146.745891642,63.66714332249232,1667654,156884.08945897815,9837982.871642381,64.0954716257157,1631427,153478.01781165393,9680006.998064734,64.18078157747657,1603100,150813.16068927365
93,El Salvador,SLV,2666938.065410078,70.87555576587157,406816,37625.67699422285,2677524.457506895,70.7599428851078,409098,37836.77469077244,2684260.484539083,70.59352327993994,411094,38021.39620590293,2685548.4291551467,70.60867796670759,411203,38031.4661976226,2681405.3571701422,70.74819336235082,409759,37897.90548568215,5334613.610470065,71.0596634962183,811636,75066.77510923392,2662627.6444454603,71.14046841240005,404646,37424.979095402705,2672238.598164148,71.02807795030202,406749,37619.50823959573,2672691.139513832,71.03207720857209,406795,37623.763257520826,2661373.895114617,71.22560563194216,403972,37362.64628043016,2652873.5248992704,71.33214500358368,402080,37187.70446150213
94,Liberia,LBR,666686.6641697455,35.73751805514593,197433,18661.921009475518,673605.0437772668,35.78152736629316,199237,18832.356201371153,674119.4327582236,35.78824279245077,199352,18843.20661607591,674865.9412257557,35.77907213778533,199624,18868.897706190863,674961.1006659773,35.742776486809866,199855,18890.681748392562,1342555.5304870172,35.65603058090519,398496,37666.5542310342,667122.6184461805,35.665361551659096,197963,18711.80788081341,667332.9419936973,35.64062280744373,198163,18730.66307386994,665302.7049397094,35.68252278769054,197328,18651.811161384372,662150.7595680886,35.78119532199893,195851,18512.346944978595,652508.5589681005,35.873330649130104,192502,18196.026121773502
95,Sri Lanka,LKA,910624.7069983588,35.20462507438898,275236,25854.797165681925,823501.0945956882,36.04950746316003,243048,22833.07625337319,741711.1170460598,37.296398909020866,211566,19878.43786701931,703829.1477902308,38.30914371096238,195447,18364.378154606147,688140.1411370898,38.35889379610665,190844,17931.946346948644,1417746.1146098005,37.8292934277009,398706,37460.32414644685,728772.6596520123,36.994913357138586,209572,19690.674059693323,738856.0670803846,36.900278036961964,213017,20014.39010522209,738371.1124377884,37.32251974562307,210473,19775.23382753007,721678.2513492544,38.53079438670633,199277,18721.365692028023,712056.9473319722,39.30522573304027,192747,18107.502210639355
96,Cambodia,KHM,6764390.658115651,104.7174220174182,692833,64598.76392981749,6624987.450455774,106.06067987037234,669971,62465.66063502599,6560449.994798422,106.42032000150621,661205,61647.989094076926,6540627.279926519,106.56714496369342,658298,61376.97874300653,6524923.382354127,106.54292870774364,656865,61243.608162479206,12957116.04687154,106.56391353181901,1304138,121593.12189413939,6466560.694863315,106.47055210421128,651431,60737.31285429663,6470083.392501896,106.3777205231384,652355,60823.45107674665,6485543.745059466,106.28490204600051,654483,61022.09701172062,6514359.602613864,106.06685190651727,658741,61419.30784974077,6553031.911772406,105.59012595390413,665641,62063.085447652105
97,Kiribati,KIR,20008.02496867255,135.2192401568095,1560,147.96975949263668,20008.02496867255,135.2192401568095,1560,147.96975949263668,20008.02496867255,135.2192401568095,1560,147.96975949263668,20008.02496867255,135.2192401568095,1560,147.96975949263668,20008.02496867255,135.2192401568095,1560,147.96975949263668,40016.0499373451,135.2192401568095,3120,295.9395189852735,20008.02496867255,135.2192401568095,1560,147.96975949263668,20008.02496867255,135.2192401568095,1560,147.96975949263668,20008.02496867255,135.2192401568095,1560,147.96975949263668,20008.02496867255,135.2192401568095,1560,147.96975949263668,20008.02496867255,135.2192401568095,1560,147.96975949263668
98,Saint Kitts and Nevis,KNA,437.04823774007355,12.940325117239388,372,33.77171588809858,445.8551398494428,12.755367589925791,385,34.95179983383749,443.6849520094802,12.40345277217439,394,35.76862093295371,432.3846732999813,12.21151071756314,390,35.40550135201751,428.8508162036293,12.463234973771591,379,34.406884441020324,845.7442303270425,12.866543526148927,724,65.72748835341542,430.23541285292504,13.273863790415916,357,32.40989592379794,417.18482950627697,13.242167461845991,347,31.501993445988628,424.97226294174334,13.148350376091646,356,32.318995250599826,441.4647453505654,13.213147955744162,368,33.40865311119532,444.2644837680857,13.014016507787908,376,34.13498593660785
99,Saint-Martin,MAF,11.45980432412964,7.9223973751068115,16,1.446471069288013,11.45980432412964,7.9223973751068115,16,1.446471069288013,11.45980432412964,7.9223973751068115,16,1.446471069288013,13.976437460666936,8.136645568044562,19,1.7176803665619778,13.976437460666936,8.136645568044562,19,1.7176803665619778,27.952874921333873,8.136645568044562,38,3.4353607331239555,13.976437460666936,8.136645568044562,19,1.7176803665619778,13.137559748487837,8.073164621988932,18,1.6272772674706562,12.298682036308739,8.002215329338522,17,1.5368741683793345,11.021998590945831,8.12770118713379,15,1.3560683891288063,10.58419150520438,8.36233411516462,14,1.2656654296794334
100,Madagascar,MDG,38290510.45596053,134.86275531423806,3101361,282568.10479317955,38158800.689791106,136.75390667828302,3047782,277744.8674884261,37999169.065472126,137.2256835477998,3024538,275648.78309772717,38005399.741915956,137.25100616295057,3024452,275647.94087764336,37907237.248575434,137.15614274830844,3018727,275125.6943430748,75557009.14799297,136.84963712563146,6030356,549603.453304161,37613328.677402176,136.6855931742276,3005577,273926.78889503016,37595901.23870861,136.51709179242073,3007876,274138.8106744809,37681178.605314516,136.23123484272872,3020999,275342.0320765219,37745430.803446196,135.98727609129205,3031560,276306.9160100232,37633903.35617789,135.87005074472913,3025183,275731.4194776143
101,Maldives,MDV,9789.0395722704,102.62855600059622,1010,95.4169547630498,9789.0395722704,102.62855600059622,1010,95.4169547630498,9789.0395722704,102.62855600059622,1010,95.4169547630498,9789.0395722704,102.62855600059622,1010,95.4169547630498,9789.0395722704,102.62855600059622,1010,95.4169547630498,19578.079144540803,102.62855600059622,2020,190.8339095260996,9789.0395722704,102.62855600059622,1010,95.4169547630498,9789.0395722704,102.62855600059622,1010,95.4169547630498,9789.0395722704,102.62855600059622,1010,95.4169547630498,9789.0395722704,102.62855600059622,1010,95.4169547630498,9789.0395722704,102.62855600059622,1010,95.4169547630498
102,Mexico,MEX,25746257.241908487,24.312203525096606,11785467,1050314.8026011463,25555262.78523788,24.834181099593238,11450479,1020902.8177590269,25426211.907397293,25.124089871411773,11260507,1004092.5382589841,25387515.164630424,25.342679292063476,11145934,993893.8021183752,25317546.2488764,25.371989511383056,11102237,989973.8531663461,50373670.771511644,25.391162439667415,22072796,1968150.0814861774,25114836.17058238,25.305320191375447,11042165,984563.4519476483,25175103.18691937,25.22356075291472,11104695,990093.6751908772,25275283.591308463,25.036134617685516,11232897,1001418.7066433678,25311855.404543575,25.02420684669491,11255038,1003335.6744232157,25222239.835005507,25.2210257342184,11127833,991893.3115175052
103,Marshall Islands,MHL,4966.234189887831,152.74192479599353,344,32.51424085623574,4966.234189887831,152.74192479599353,344,32.51424085623574,4966.234189887831,152.74192479599353,344,32.51424085623574,4966.234189887831,152.74192479599353,344,32.51424085623574,4966.234189887831,152.74192479599353,344,32.51424085623574,9932.468379775662,152.74192479599353,688,65.02848171247146,4966.234189887831,152.74192479599353,344,32.51424085623574,4966.234189887831,152.74192479599353,344,32.51424085623574,4966.234189887831,152.74192479599353,344,32.51424085623574,4966.234189887831,152.74192479599353,344,32.51424085623574,4966.234189887831,152.74192479599353,344,32.51424085623574
104,New Caledonia,NCL,2760684.863142472,83.6282348886635,372118,33007.78408140522,2734486.0465780767,84.19868108234597,366073,32473.567417159644,2725107.2887344314,84.23634781717918,364654,32347.69795227494,2707031.7388833584,84.1964972493525,362431,32147.725563615495,2704823.7296747663,84.09875435329212,362566,32158.58730515147,5397755.836951682,83.86135270119969,725572,64357.46841228077,2705942.0283994125,83.6608258125062,364602,32340.381552351453,2707914.142245099,83.56849862305305,365266,32399.85796537635,2732114.9617028846,83.42654365261558,369157,32745.179891715274,2768139.018283708,83.17346931425958,375166,33277.74856205338,2778057.0886461004,82.98463674424829,377371,33472.86082458988
105,Peru,PER,198060.7814074717,34.88615617162349,59883,5677.199452400618,193459.16709804838,37.1690715316406,54899,5204.72885903588,190911.10045311225,37.90930438185318,53118,5035.879128322935,189969.73464904376,37.46498000779826,53483,5070.463376035388,190200.70604471513,37.23415198031849,53880,5108.105399995313,376295.1230798809,36.89318507282935,107582,10199.33262152921,187180.63474494393,36.44141812311586,54178,5136.345241285473,187321.7545241817,35.77103506650516,55235,5236.533136953239,190312.81808027741,35.273279024554256,56909,5395.202617515404,192687.4951774328,35.29783255449504,57579,5458.732817020699,192507.87553362187,35.48176131764332,57227,5425.405892796874
106,Philippines,PHL,28571319.279533647,97.57259281786737,3134507,292736.09027229756,28092099.430567347,98.73300027079063,3045766,284438.175688984,27695401.93635163,99.11560104898737,2991142,279337.1254898099,27622840.72015308,99.18791971584837,2981145,278400.22602150467,27545030.944877893,99.17303249015687,2973132,277658.78285075317,54920487.04211871,98.83597711854902,5947980,555497.134524645,27344894.56751613,98.46061920970402,2972726,277634.97160001186,27344549.786892664,98.38168090306895,2975067,277853.0400086375,27489583.88286838,98.05573698794258,3000798,280254.4406312669,27605980.13457569,97.7869819453686,3021842,282211.997274933,27534883.06811531,97.59468280085407,3020028,282038.05155983
107,Palau,PLW,1085823.5029182541,191.77109594137403,60107,5662.115571756992,1090309.8043275843,191.28080213083706,60510,5700.059356181333,1089655.171170436,190.92295860087663,60587,5707.313355152598,1088754.4910538087,190.97320570583076,60521,5701.116007998766,1089706.437688569,191.04253241117792,60552,5704.032409215814,2181500.7161017293,191.1277466376936,121166,11413.903672586348,1091925.36087509,191.23906155714113,60613,5709.7750085436255,1099469.9714526944,191.13522951111574,61065,5752.349839579058,1101636.6259603712,191.4271982824655,61092,5754.893830728752,1094389.5562889958,191.714725344753,60599,5708.464445632332,1091012.6862201984,191.7019588744615,60416,5691.230041632405
108,Papua New Guinea,PNG,109053501.92351863,238.47381119349586,4861320,457318.41465234524,109377457.53481027,238.55869443540257,4873986,458516.387412245,109266498.83933374,238.66058098898313,4866954,457856.31732980686,109190496.67391096,238.5986176919136,4864832,457656.36387478077,108971862.7021522,238.64889482035824,4854068,456643.15824339556,216663180.45109004,238.27789254472768,9666110,909334.6691085907,107972995.8269209,238.14373671332987,4819765,453417.60065271525,107826455.89900707,237.9331696907486,4817478,453203.6017581918,107742980.4453114,237.8229157625568,4815965,453063.3725705764,107517112.97456425,237.86197433010463,4805074,452039.42154427397,107223968.09820025,237.95154026288532,4790169,450636.9590214216
109,Sint Maarten,SXM,81.51746692809337,13.86852029286898,65,5.877789522987828,81.51746692809337,13.86852029286898,65,5.877789522987828,81.51746692809337,13.86852029286898,65,5.877789522987828,81.51746692809337,13.86852029286898,65,5.877789522987828,81.51746692809337,13.86852029286898,65,5.877789522987828,163.03493385618674,13.86852029286898,130,11.755579045975656,81.51746692809337,13.86852029286898,65,5.877789522987828,81.51746692809337,13.86852029286898,65,5.877789522987828,81.51746692809337,13.86852029286898,65,5.877789522987828,81.51746692809337,13.86852029286898,65,5.877789522987828,81.51746692809337,13.86852029286898,65,5.877789522987828
110,Seychelles,SYC,52311.97740762215,136.2088671642705,4096,384.67266207004457,52374.29906044246,136.10377777517422,4104,385.42998664516233,52374.29906044246,136.10377777517422,4104,385.42998664516233,52391.13009405072,136.08077262136567,4106,385.61933013904275,52342.963421633816,136.18902328515176,4099,384.95666493167926,104531.88543721638,136.22320956262675,8184,768.5879361939287,52197.58809638877,136.41346616375188,4081,383.25250405042095,52176.93442242371,136.39344509790342,4080,383.157761266905,52213.759143120995,136.38850892839727,4083,383.44167129638765,52383.52008254208,136.52677560129356,4092,384.29375415097263,52384.553144334066,136.52944288199598,4092,384.2937454963875
111,Turks and Caicos Islands,TCA,315316.6460653941,15.099734593114379,236292,20880.778898783938,216717.79706012635,14.640182942867037,167515,14801.748519623368,190287.98970107103,14.478248407108879,148736,13141.985036207352,189837.42748523387,14.49469884364859,148215,13095.978422981741,182217.35532240692,14.504829243819673,142167,12561.50274675704,397041.0451122358,14.610614320861771,307526,27172.475585726606,210672.69089364546,14.716435480997886,162000,14314.20337034851,219920.84271744036,14.79532897448215,168209,14862.88427080758,211830.9842421263,14.747735638492411,162543,14362.33417734455,213427.2596963733,14.717585304655525,164103,14500.214819405755,223876.59792121817,14.718104881967516,172133,15209.638598041396
112,Wallis and Futuna,WLF,2688.629615139361,97.54024624664511,298,27.5643842441535,2688.629615139361,97.54024624664511,298,27.5643842441535,2688.629615139361,97.54024624664511,298,27.5643842441535,2688.629615139361,97.54024624664511,298,27.5643842441535,2688.629615139361,97.54024624664511,298,27.5643842441535,5377.259230278722,97.54024624664511,596,55.128768488307,2688.629615139361,97.54024624664511,298,27.5643842441535,2688.629615139361,97.54024624664511,298,27.5643842441535,2688.629615139361,97.54024624664511,298,27.5643842441535,2688.629615139361,97.54024624664511,298,27.5643842441535,2688.629615139361,97.54024624664511,298,27.5643842441535
113,Samoa,WSM,35168.67402152096,151.14269918491686,2522,232.6903774697017,35761.614710468595,151.2326127036307,2563,236.4722042576485,36075.67604043144,150.91204360054985,2591,239.05534668863046,36132.86100876393,150.45473323416078,2603,240.1622610434052,36024.96673653768,150.8161108577606,2589,238.87136950725488,70851.25770972701,150.39952139549987,5106,471.096266471244,34994.37687760377,150.27662034949108,2524,232.87154234660153,34904.457496030846,150.4266077379109,2515,232.0417599217999,34467.08465009173,151.2466877941178,2470,227.89165691413558,34853.119431890766,151.22319656262118,2498,230.47971561436586,34965.52131757868,151.10647590004467,2508,231.4019980860126
114,Togo,TGO,1018.5964854137525,19.902753785967388,542,51.1786653966131,831.6180525362092,21.120199365867414,417,39.37545885353416,733.6266958733547,21.885490336888274,355,33.521120949894815,763.432670157229,22.710662761431063,356,33.615557208270886,818.4672026503004,22.93079201128117,378,35.6928426201482,1564.510967481282,21.800929769716763,760,71.76329797668083,732.0175304487054,20.95218251975807,370,34.937433092247076,750.5995295509041,21.25426454850059,374,35.31515099963192,741.5106556363413,21.166680875814187,371,35.03192971152646,840.6372079525672,20.655733940496244,431,40.69750661909755,958.6963752851908,20.265255674868524,501,47.30735553003463
115,Thailand,THA,30531018.067611765,117.43412149413577,2771433,259762.08657196874,29879157.341169756,118.98964024801316,2676321,250922.14170487138,29382519.642903842,119.74858408175095,2614896,245199.5889032344,29260577.34851396,119.77929288054752,2603320,244120.79174877022,29247248.32410045,119.58203584874784,2606433,244409.884321476,58351474.307374455,119.18407083079472,5217492,489246.1455874746,29143288.394137196,118.9203138621308,2611664,244888.0698041743,29259745.346533053,118.69895161125748,2627061,246321.51476444988,29292989.283029456,118.96722238716688,2624002,246051.6812449698,29441605.377795104,118.73896255086584,2642459,247771.31494148902,29628167.68377119,118.16656085790036,2672317,250536.16502478748
116,Timor-Leste,TLS,164367.02835869236,156.85452777334675,11165,1048.2608243633501,169446.37916417385,160.9034712116561,11220,1053.4482241315404,169544.72729665798,162.76667064502445,11098,1041.9943060083488,169342.03337607023,162.67431095815652,11091,1041.3372853609853,169145.6350662038,162.9847580005045,11057,1038.147673675301,338458.7002817627,161.70416148677535,22300,2093.773002902188,168384.63412991157,161.0848188373723,11137,1045.6644784413527,169196.8374871359,161.65781608699908,11151,1046.9803151240221,169030.86663284243,161.80407347323546,11130,1045.0069812442339,169031.4613100557,161.1964266657872,11172,1048.9487273585482,168370.84148931023,160.6667484329572,11165,1048.2920271273179
117,Tonga,TON,96476.45675320603,90.95854962743778,11898,1060.7573512248202,96081.85289503077,91.67486683078752,11756,1048.12471413734,96548.76044364556,91.56185856700931,11826,1054.536710656011,97888.46807163557,91.38379956958734,12014,1071.2576837601614,97902.57785108537,90.86113991527884,12087,1077.5947862361797,198216.15001154545,90.64374458087222,24534,2186.952926406958,99038.38423643867,90.6735385195959,12255,1092.334888039383,98237.4872279645,90.4524463251276,12185,1086.1862138245235,96826.42417305098,90.03372691809074,12066,1075.617536669598,95673.13332041286,90.03528401819854,11921,1062.7931866058295,94797.72741239029,90.93407859430367,11694,1042.5551096755319
118,Trinidad and Tobago,TTO,700219.4497165838,84.24009125165769,88951,8311.86199840319,697024.3935875004,84.57689594234391,88193,8240.979708135008,695086.3922180268,84.60086582101631,87923,8215.73114255448,694392.9700257962,84.51367021416402,87926,8216.005581337873,694908.3793439212,84.38710343302992,88123,8234.439684885616,1383368.0894594155,84.14055965452768,175942,16440.516175093093,688908.4347692742,84.00340695342099,87761,8200.648215490502,688671.5055663638,84.01769601361816,87716,8196.437802555205,695290.9923372164,83.77962295666057,88811,8298.73946585664,698340.0674999218,83.66411985561908,89324,8346.640308211832,688936.0738034033,84.12019999313918,87644,8189.59057914936
119,British Virgin Islands,VGB,903.0429587473823,9.973369110865422,1004,90.48428925450199,883.6421302749301,10.8142648782688,906,81.65624480634129,866.0852827994349,10.789902719754851,890,80.21432068548282,914.5916758139422,10.731072940523662,945,85.17172887439702,980.2153369516434,10.97831823536844,990,89.2277981508222,1991.8228130059779,10.922378924904661,2022,182.23943983551783,1006.2856922701424,10.687718269468723,1044,94.09198520781202,983.5744071660389,10.21246465002553,1068,96.25031321105246,990.4290324946394,10.076164696850908,1090,98.23230034142736,928.2540977422802,9.897245533878987,1040,93.72741376033694,928.6620478720338,9.491021665230324,1085,97.78043217101433
120,"Virgin Islands, U.S.",VIR,6496.607911824469,24.454135919145262,2935,265.6868009810308,6250.961014537074,24.63871170085454,2803,253.7233737565135,6234.126432616681,24.687009380026105,2790,252.54252051639165,6256.3197814914,24.581207513046127,2812,254.53498516328355,6285.655333992785,24.366939774228815,2850,257.9780514449966,12619.336924987494,23.654863323322346,5894,533.5323502796547,6170.860502942368,23.517812254840894,2899,262.41960027870334,6341.89646824984,23.799462462572947,2944,266.49947054370415,6408.759826769539,24.1242754103581,2935,265.6803774336704,6430.091658878001,24.179992371874654,2938,265.9532675831878,6238.935717203916,23.983434082819674,2874,260.1635432848092
121,South Africa,ZAF,375173.49018885737,146.96000385993898,30883,2557.5839361286858,388010.2754985567,148.50677242630502,31606,2617.9898125538302,386300.81089267187,149.24558422796255,31311,2593.4839879503234,386520.48481569707,149.45030092047296,31286,2591.4003531045328,386353.41323028726,148.59223658092617,31453,2605.118009567984,773507.1542544698,146.48975363266072,63876,5291.660989402788,383649.25062625995,146.58399158232126,31657,2622.7291841336946,383195.5756918607,145.73452155442672,31803,2635.8392801926043,381821.11678369145,144.36253047731773,31989,2651.8539241196177,381865.1292840582,143.4044899762345,32207,2669.945000045463,379864.65367448755,143.9405548825689,31918,2645.596120433523
